ID	FILE	AUTHOR	BORN-DIED	TITLE	DATE	TECHNIQUE	LOCATION	FORM	TYPE	SCHOOL	TIMELINE	URL
38524	38524.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Ippolito Riminaldi	c. 1528	Oil on canvas, 116 x 93 cm	Accademia di San Luca, Rome	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/08rimina.html
38525	38525.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Federico Gonzaga, Duke of Mantua	1529	Oil on panel, 125 x 94 cm	Museo del Prado, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/09gonzag.html
38526	38526.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Jacopo (Giacomo) Dolfin	c. 1532	Oil on canvas, 105 x 91 cm	Los Angeles County Museum of Art, Los Angeles	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/10dolfin.html
38527	38527.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Jacopo (Giacomo) Dolfin (detail)	c. 1532	Oil on canvas	Los Angeles County Museum of Art, Los Angeles	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/10dolfix.html
38528	38528.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Ippolito dei Medici	1532-34	Oil on canvas, 139 x 107 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/11medici.html
38529	38529.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Charles V Standing with His Dog	1533	Oil on canvas, 192 x 111 cm	Museo del Prado, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/12charle.html
38530	38530.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Giulio Romano	c. 1536	Oil on canvas, 101 x 86 cm	Palazzo della Provincia, Mantua	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/13romano.html
38531	38531.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Francis I	1539	Oil on canvas, 109 x 89 cm	Musée du Louvre, Paris	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/14franci.html
38532	38532.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Pietro Bembo	c. 1540	Oil on canvas, 95 x 77 cm	National Gallery of Art, Washington	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/15bembo.html
38533	38533.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Benedetto Varchi	c. 1540	Oik on canvas	Kunsthistorisches Museum, Vienna	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/15varchi.html
38534	38534.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Ranuccio Farnese	1542	Oil on canvas, 90 x 74 cm	National Gallery of Art, Washington	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/16farnes.html
38535	38535.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Ranuccio Farnese (detail)	1542	Oil on canvas	National Gallery of Art, Washington	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/16farnex.html
38536	38536.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	The Young Englishman	c. 1540-45	Oil on canvas, 111 x 93 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/17englis.html
38537	38537.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Daniele Barbaro	1545	Oil on canvas, 81 x 69 cm	Museo del Prado, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/18barbar.html
38538	38538.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Pietro Aretino	1545	Oil on canvas, 97 x 78 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/19aretin.html
38539	38539.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Doge Andrea Gritti	c. 1545	Oil on canvas, 133 x 103 cm	National Gallery of Art, Washington	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/20gritti.html
38540	38540.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Doge Andrea Gritti (detail)	c. 1545	Oil on canvas	National Gallery of Art, Washington	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/20grittx.html
38541	38541.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Doge Andrea Gritti	1537-40	Oil on canvas, 84 x 66 cm	Private collection	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/21gritti.html
38542	38542.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Andreas Vesalius	c. 1545	Oil on canvas, 130 x 98 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/21vesali.html
38543	38543.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of a Man	1540s	Oil on canvas, 179 x 114 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/21/22p_man.html
38544	38544.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Pope Julius II	1545-46	Oil on wood, 99 x 82 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/01popeju.html
38545	38545.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Pope Paul III	1545-46	Oil on canvas, 106 x 85 cm	Museo Nazionale di Capodimonte, Naples	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/02popepa.html
38546	38546.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Cardinal Alessandro Farnese	1545-46	Oil on canvas, 97 x 73 cm	Museo Nazionale di Capodimonte, Naples	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/04farnes.html
38547	38547.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Charles V Seated	1548	Oil on canvas, 205 x 122 cm	Alte Pinakothek, Munich	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/05charle.html
38548	38548.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Emperor Charles V at Mühlberg	1548	Oil on canvas, 332 x 279 cm	Museo del Prado, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/06charle.html
38549	38549.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Antoine Perrenot de Granvelle	1548	Oil on canvas, 113 x 87 cm	Nelson-Atkins Museum of Art, Kansas City	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/07granve.html
38550	38550.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Antoine Perrenot de Granvelle (detail)	1548	Oil on canvas	Nelson-Atkins Museum of Art, Kansas City	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/07granvx.html
38551	38551.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Count Antonio Porcia	c. 1548	Oil on canvas, 105 x 90 cm	Pinacoteca di Brera, Milan	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/07porcia.html
38552	38552.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Antonio Anselmi	c. 1550	Oil on canvas, 75 x 63 cm	Fundación Colección Thyssen-Bornemisza, Pedralbes	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/08anselm.html
38553	38553.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Philip II in Armour	1550-51	Oil on canvas, 193 x 111 cm	Museo del Prado, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/09philip.html
38554	38554.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Philip II	c. 1554	Oil on canvas, 185 x 103 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/10philip.html
38555	38555.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Man in Military Costume	1550-52	Oil on canvas, 229 x 156 cm	Staatliche Museen, Kassel	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/11milita.html
38556	38556.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Self-Portrait	1562-64	Oil on canvas, 96 x 75 cm	Staatliche Museen, Berlin	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/12selfpo.html
38557	38557.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Marcantonio Trevisani	1553-54	Oil on canvas, 100 x 87 cm	Szépmûvészeti Múzeum, Budapest	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/13trevis.html
38558	38558.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of the Doge Francesco Venier	1554-56	Oil on canvas, 114 x 99 cm	Museo Thyssen-Bornemisza, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/14venier.html
38559	38559.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of the Doge Francesco Venier (detail)	1554-56	Oil on canvas	Museo Thyssen-Bornemisza, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/14veniex.html
38560	38560.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of a Man with a Palm	1561	Oil on canvas, 138 x 116 cm	Gemäldegalerie, Dresden	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/15portpa.html
38561	38561.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Self-Portrait	c. 1566	Oil on canvas, 86 x 69 cm	Museo del Prado, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/16selfpo.html
38562	38562.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Self-Portrait (detail)	c. 1566	Oil on canvas	Museo del Prado, Madrid	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/16selfpx.html
38563	38563.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Jacopo Strada	1567-68	Oil on canvas, 125 x 95 cm	Kunsthistorisches Museum, Vienna	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/22/17strada.html
38564	38564.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	The Concert	c. 1510	Oil on canvas, 87 x 124 cm	Galleria Palatina (Palazzo Pitti), Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/3/1concert.html
38565	38565.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of Francesco Maria della Rovere, Duke of Urbino	1536-38	Oil on canvas, 114 x 103 cm	Galleria degli Uffizi, Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/3/2rovere1.html
38566	38566.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Eleonora Gonzaga	c. 1538	Oil on canvas, 114 x 102 cm	Galleria degli Uffizi, Florence	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/3/2rovere2.html
38567	38567.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	The Marchese del Vasto Addressing his Troops	1539-41	Oil on canvas, 223 x 165 cm	Museo del Prado, Madrid	painting	historical	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/3/3vasto.html
38568	38568.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Pope Paul III with his Grandsons Alessandro and Ottavio Farnese	1546	Oil on canvas, 210 x 174 cm	Museo Nazionale di Capodimonte, Naples	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/3/4paul3.html
38569	38569.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Pope Paul III with his Grandsons Alessandro and Ottavio Farnese (detail)	1546	Oil on canvas	Museo Nazionale di Capodimonte, Naples	painting	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/3/4paul3d.html
38570	38570.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Allegory of Time Governed by Prudence	c. 1565	Oil on canvas, 76 x 69 cm	National Gallery, London	painting	mythological	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/10/3/5allegor.html
38571	38571.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Portrait of a Young Woman	c. 1515	Chalk on brown paper, 419 x 265 mm	Galleria degli Uffizi, Florence	graphics	portrait	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/11/1drawin.html
38572	38572.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Drowning of the Pharaoh's Host in the Red Sea	1515-17	Woodcut in twelve blocks, 12,5 x 221,5 cm	Museo Correr, Venice	graphics	historical	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/11/2drawin.html
38573	38573.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Study for St Peter	c. 1516	Charcoal on faded blue paper, 157 x 134 mm	British Museum, London	graphics	study	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/11/3drawin.html
38574	38574.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Study for the Duke of Urbino	c. 1536	Pen and ink on yellowed white paper, 237 x 141 mm	Galleria degli Uffizi, Florence	graphics	study	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/11/4drawin.html
38575	38575.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Horse and Rider	c. 1537	Black chalk on blue paper, 274 x 262 mm	Ashmolean Museum, Oxford	graphics	study	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/11/5drawin.html
38576	38576.jpg	TIZIANO Vecellio	(b. 1490, Pieve di Cadore, d. 1576, Venezia)	Angel of the Annunciation	c. 1560	Black crayon and charcoal highlighted with white crayon, 422 x 279 mm	Galleria degli Uffizi, Florence	graphics	study	Italian	1501-1550	http://www.wga.hu/html/t/tiziano/11/6drawin.html
38577	38577.jpg	TOCQUÉ, Louis	(b. 1696, Paris, d. 1772, Paris)	Portrait of Louis, Grand Dauphin of France	1739	Oil on canvas, 80 x 64 cm	The Hermitage, St. Petersburg	painting	portrait	French	1701-1750	http://www.wga.hu/html/t/tocque/dauphin.html
38578	38578.jpg	TOCQUÉ, Louis	(b. 1696, Paris, d. 1772, Paris)	Portrait of Marquis de Lucker	1743	Oil on canvas, 81 x 64 cm	Musée des Beaux-Arts, Orléans	painting	portrait	French	1701-1750	http://www.wga.hu/html/t/tocque/p_lucker.html
38579	38579.jpg	TOCQUÉ, Louis	(b. 1696, Paris, d. 1772, Paris)	Portrait of a Man	1746	Oil on canvas, 81 x 65 cm	Private collection	painting	portrait	French	1701-1750	http://www.wga.hu/html/t/tocque/port_man.html
38580	38580.jpg	TOCQUÉ, Louis	(b. 1696, Paris, d. 1772, Paris)	Portrait of Empress Elizabeth	1758	Oil on canvas, 262 x 204 cm	The Hermitage, St. Petersburg	painting	portrait	French	1701-1750	http://www.wga.hu/html/t/tocque/portempr.html
38581	38581.jpg	TOCQUÉ, Louis	(b. 1696, Paris, d. 1772, Paris)	Portrait of a Lady and Her Daughter	1747	Oil on canvas, 134 x 100 cm	Private collection	painting	portrait	French	1701-1750	http://www.wga.hu/html/t/tocque/portrait.html
38582	38582.jpg	TOCQUÉ, Louis	(b. 1696, Paris, d. 1772, Paris)	Marie Leczinska, Queen of France	1740	Oil on canvas, 277 x 191 cm	Musée du Louvre, Paris	painting	portrait	French	1701-1750	http://www.wga.hu/html/t/tocque/queen_fr.html
38583	38583.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	View of a wall	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	other	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/0chieri1.html
38584	38584.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	The page with a greyhound	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	genre	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/0chieri2.html
38585	38585.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Springtime Landscape under the Sign of Aries and Taurus	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/1spring1.html
38586	38586.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Springtime Landscape under the Sign of Aries and Taurus (detail)	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/1spring2.html
38587	38587.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Summer Landscape under the Sign of Leo and Virgo	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/2summer.html
38588	38588.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Autumn Landscape under the Sign of Libra and Scorpio	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/3autumn.html
38589	38589.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Winter Landscape under the Sign of Aquarius and Pisces	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/4winter1.html
38590	38590.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Winter Landscape under the Sign of Aquarius and Pisces (detail)	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/4winter2.html
38591	38591.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Landscape between Autumn and Winter under the Sign of Sagittarius and Capricorn	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/5betwee1.html
38592	38592.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Landscape between Spring and Summer under the Sign of Gemini and Cancer	1580-85	Fresco	Room of Landscapes, Villa Chiericati, Longa di Schiavon	painting	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/5betwee2.html
38593	38593.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Banquet in a Formal Palace Garden	-	Oil on canvas, 122 x 202 cm	Private collection	painting	genre	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/banquet.html
38594	38594.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Miraculous Fishing	1587-89	Oil on canvas, 84 x 156 cm	The Hermitage, St. Petersburg	painting	religious	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/fishing.html
38595	38595.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Flight into Egypt	-	Oil on canvas, 58 x 74 cm	Private collection	painting	religious	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/flight.html
38596	38596.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	Flight into Egypt (detail)	-	Oil on canvas	Private collection	painting	religious	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/flight1.html
38597	38597.jpg	TOEPUT, Lodewijk	(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)	View of the Colosseum	1581	Pen, brown ink, grey and blue wash, 347 x 255 mm	Graphische Sammlung Albertina, Vienna	graphics	landscape	Flemish	1551-1600	http://www.wga.hu/html/t/toeput/viewcolo.html
38598	38598.jpg	TOL, Domenicus van	(b. ca. 1635, Bodegraven, d. 1676, Leiden)	Children with a Mousetrap	1660s	Oil on panel, 31 x 25 cm	Rijksmuseum, Amsterdam	painting	genre	Dutch	1651-1700	http://www.wga.hu/html/t/tol/children.html
38599	38599.jpg	TOL, Domenicus van	(b. ca. 1635, Bodegraven, d. 1676, Leiden)	Portrait of a Young Painter	1660s	Oil on canvas, 37 x 30 cm	Dobó István Vármúzeum, Eger	painting	portrait	Dutch	1651-1700	http://www.wga.hu/html/t/tol/painter.html
38600	38600.jpg	TOLEDO, Juan Bautista de	(b. ca. 1515, Madrid, d. 1567, Madrid)	General view	1563-84	Photo	San Lorenzo de El Escorial	architecture	other	Spanish	1551-1600	http://www.wga.hu/html/t/toledo/escorial.html
38601	38601.jpg	TOLSTOY, Fyodor Petrovich	(b. 1783, St. Petersburg, d. 1873, St. Petersburg)	The Uprising in 1812	1816	Wax	State Russian Museum, St. Petersburg	sculpture	historical	Russian	1801-1850	http://www.wga.hu/html/t/tolstoy/medalli1.html
38602	38602.jpg	TOLSTOY, Fyodor Petrovich	(b. 1783, St. Petersburg, d. 1873, St. Petersburg)	The Battle at Borodino	1817	Wax	State Russian Museum, St. Petersburg	sculpture	historical	Russian	1801-1850	http://www.wga.hu/html/t/tolstoy/medalli2.html
38603	38603.jpg	TOLSTOY, Fyodor Petrovich	(b. 1783, St. Petersburg, d. 1873, St. Petersburg)	Feast in the House of Ulysses	1818-22	Bronze	State Russian Museum, St. Petersburg	sculpture	mythological	Russian	1801-1850	http://www.wga.hu/html/t/tolstoy/ulysses1.html
